similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4236	5.0467e-21	450	TLR7	CGS001-51284	120 h	LINCSKD_32970	VCAP	LINCSCP_141238
0.4198	1.2349e-20	450	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_141238
0.4169	2.3742e-20	450	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_141238
-0.4046	3.7456e-19	450	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_141238
0.3946	3.2468e-18	450	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_141238
-0.3868	1.6344e-17	450	CD44	CGS001-960	144 h	LINCSKD_34122	MCF7	LINCSCP_141238
0.3788	8.4796e-17	450	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_141238
-0.362	2.2166e-15	450	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_141238
0.36	3.2702e-15	450	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_141238
0.3565	6.2699e-15	450	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_141238
0.3558	7.0828e-15	450	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_141238
0.3533	1.1154e-14	450	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_141238
-0.3488	2.5632e-14	450	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_141238
-0.3486	2.6353e-14	450	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_141238
0.3476	3.157e-14	450	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_141238
-0.3406	1.107e-13	450	CTLA4	CGS001-1493	144 h	LINCSKD_35785	PC3	LINCSCP_141238
-0.3374	1.9341e-13	450	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_141238
0.3371	2.0203e-13	450	CD19	CGS001-930	120 h	LINCSKD_30377	VCAP	LINCSCP_141238
0.3366	2.2139e-13	450	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_141238
0.3349	2.9579e-13	450	TLR9	CGS001-54106	96 h	LINCSKD_17470	HEPG2	LINCSCP_141238
-0.3347	3.0824e-13	450	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_141238
-0.334	3.4446e-13	450	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_141238
0.3242	1.802e-12	450	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_141238
0.3242	1.8107e-12	450	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_141238
