similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6115	1.3139e-43	412	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_142426
0.5947	9.2681e-41	412	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_142426
-0.5805	1.7409e-38	412	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_142426
0.5707	5.5629e-37	412	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_142426
0.5602	2.0781e-35	412	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_142426
0.5553	1.0471e-34	412	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_142426
0.5465	1.8481e-33	412	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_142426
-0.5457	2.421e-33	412	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_142426
0.5218	3.7445e-30	412	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_142426
-0.5164	1.8624e-29	412	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_142426
0.5154	2.4438e-29	412	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_142426
-0.5118	6.8964e-29	412	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_142426
0.5045	5.477e-28	412	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_142426
-0.504	6.3167e-28	412	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_142426
0.503	8.3824e-28	412	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_142426
0.5	1.8975e-27	412	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_142426
-0.4977	3.5969e-27	412	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_142426
-0.4973	4.008e-27	412	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_142426
-0.4935	1.1223e-26	412	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_142426
0.4909	2.2275e-26	412	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_142426
