similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.7126	2.7977e-56	355	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_218343
0.6961	9.6695e-53	355	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_218343
0.6766	7.6421e-49	355	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_218343
0.6151	2.4733e-38	355	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_218343
-0.5975	9.9493e-36	355	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_218343
0.588	2.1316e-34	355	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_218343
0.5827	1.1426e-33	355	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_218343
0.5805	2.2776e-33	355	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_218343
-0.5775	5.8271e-33	355	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_218343
0.5718	3.3151e-32	355	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_218343
-0.568	1.0382e-31	355	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_218343
0.5643	3.0441e-31	355	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_218343
-0.5506	1.5642e-29	355	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_218343
0.544	9.9714e-29	355	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_218343
-0.5407	2.4243e-28	355	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_218343
0.5392	3.6412e-28	355	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_218343
-0.5368	6.9307e-28	355	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_218343
