similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3259	3.3799e-8	274	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_107869
0.2958	6.1571e-7	274	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_107869
0.2805	2.3974e-6	274	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_107869
0.2803	2.4364e-6	274	AGT	CGS001-183	96 h	LINCSKD_3754	A549	LINCSCP_107869
-0.2704	5.614e-6	274	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_107869
0.2688	6.3838e-6	274	IL6	CGS001-3569	96 h	LINCSKD_15923	HEPG2	LINCSCP_107869
0.2624	0	274	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_107869
0.2614	0	274	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_107869
0.2548	0	274	AGT	CGS001-183	96 h	LINCSKD_8162	HA1E	LINCSCP_107869
-0.2532	0	274	ARG1	CGS001-383	144 h	LINCSKD_21218	MCF7	LINCSCP_107869
0.2394	1e-4	274	CTLA4	CGS001-1493	96 h	LINCSKD_15163	HEPG2	LINCSCP_107869
-0.2385	1e-4	274	CD19	CGS001-930	96 h	LINCSKD_4151	A549	LINCSCP_107869
-0.2368	1e-4	274	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_107869
0.233	1e-4	274	AGT	CGS001-183	96 h	LINCSKD_26622	PC3	LINCSCP_107869
-0.2256	2e-4	274	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_107869
0.2213	2e-4	274	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_107869
0.2202	2e-4	274	TNF	CGS001-7124	96 h	LINCSKD_17488	HEPG2	LINCSCP_107869
0.2176	3e-4	274	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_107869
-0.2087	5e-4	274	ARG1	CGS001-383	96 h	LINCSKD_22298	MCF7	LINCSCP_107869
0.2021	8e-4	274	IL6	CGS001-3569	96 h	LINCSKD_1543	A375	LINCSCP_107869
