similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.3699	8.7946e-8	197	IL2	CGS001-3558	144 h	LINCSKD_35957	PC3	LINCSCP_54323
0.3519	3.9514e-7	197	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_54323
0.3288	2.3817e-6	197	CTLA4	CGS001-1493	96 h	LINCSKD_15163	HEPG2	LINCSCP_54323
-0.3029	0	197	IL2	CGS001-3558	144 h	LINCSKD_34346	MCF7	LINCSCP_54323
0.2998	0	197	CD19	CGS001-930	96 h	LINCSKD_7392	ASC	LINCSCP_54323
0.2864	0	197	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_54323
0.2815	1e-4	197	TLR7	CGS001-51284	96 h	LINCSKD_37049	PC3	LINCSCP_54323
0.2664	2e-4	197	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_54323
-0.2641	2e-4	197	CD46	CGS001-4179	96 h	LINCSKD_26918	PC3	LINCSCP_54323
0.2552	3e-4	197	TLR9	CGS001-54106	96 h	LINCSKD_28926	PC3	LINCSCP_54323
-0.2517	4e-4	197	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_54323
-0.2421	6e-4	197	IL2	CGS001-3558	96 h	LINCSKD_35161	MCF7	LINCSCP_54323
0.241	6e-4	197	ARG1	CGS001-383	120 h	LINCSKD_30117	VCAP	LINCSCP_54323
-0.2319	0.001	197	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_54323
0.2232	0.0016	197	AGTR1	CGS001-185	96 h	LINCSKD_86	A375	LINCSCP_54323
0.222	0.0017	197	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_54323
