similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5089	1.3582e-10	140	CD40	CGS001-958	96 h	LINCSKD_14979	HEPG2	LINCSCP_108508
0.5068	1.6637e-10	140	IL6	CGS001-3569	144 h	LINCSKD_34351	MCF7	LINCSCP_108508
0.5001	3.1618e-10	140	CD40	CGS001-958	96 h	LINCSKD_26917	PC3	LINCSCP_108508
-0.4364	7.06e-8	140	CD81	CGS001-975	96 h	LINCSKD_8566	HA1E	LINCSCP_108508
-0.3776	4.2301e-6	140	IL2RA	CGS001-3559	96 h	LINCSKD_5160	A549	LINCSCP_108508
-0.3605	0	140	IL2RA	CGS001-3559	96 h	LINCSKD_9595	HA1E	LINCSCP_108508
-0.3585	0	140	IL2RA	CGS001-3559	120 h	LINCSKD_31334	VCAP	LINCSCP_108508
0.3459	0	140	IL2	CGS001-3558	144 h	LINCSKD_34346	MCF7	LINCSCP_108508
0.3354	1e-4	140	CD44	CGS001-960	144 h	LINCSKD_25821	PC3	LINCSCP_108508
0.3277	1e-4	140	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_108508
0.3192	1e-4	140	CD81	CGS001-975	96 h	LINCSKD_496	A375	LINCSCP_108508
0.3178	1e-4	140	IL2	CGS001-3558	96 h	LINCSKD_35161	MCF7	LINCSCP_108508
0.2907	5e-4	140	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_108508
-0.2874	6e-4	140	ARG1	CGS001-383	96 h	LINCSKD_22298	MCF7	LINCSCP_108508
0.287	6e-4	140	CD19	CGS001-930	144 h	LINCSKD_21298	MCF7	LINCSCP_108508
-0.2823	7e-4	140	CD81	CGS001-975	96 h	LINCSKD_14983	HEPG2	LINCSCP_108508
-0.2745	0.001	140	AGT	CGS001-183	96 h	LINCSKD_3754	A549	LINCSCP_108508
0.2691	0.0013	140	CD19	CGS001-930	96 h	LINCSKD_7392	ASC	LINCSCP_108508
-0.2623	0.0017	140	IL1B	CGS001-3553	96 h	LINCSKD_5152	A549	LINCSCP_108508
-0.26	0.0019	140	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_108508
-0.2545	0.0024	140	ARG1	CGS001-383	144 h	LINCSKD_25752	PC3	LINCSCP_108508
-0.2492	0.003	140	CD81	CGS001-975	96 h	LINCSKD_26924	PC3	LINCSCP_108508
-0.2439	0.0037	140	ARG1	CGS001-383	144 h	LINCSKD_21218	MCF7	LINCSCP_108508
0.2433	0.0038	140	CD19	CGS001-930	144 h	LINCSKD_25819	PC3	LINCSCP_108508
