similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3894	5.9448e-15	373	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_162038
-0.3726	9.9482e-14	373	CD44	CGS001-960	96 h	LINCSKD_36469	PC3	LINCSCP_162038
0.3473	5.1417e-12	373	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_162038
0.3173	3.6243e-10	373	ARG1	CGS001-383	96 h	LINCSKD_3862	A549	LINCSCP_162038
0.3037	2.1189e-9	373	CD83	CGS001-9308	96 h	LINCSKD_36470	PC3	LINCSCP_162038
-0.2936	7.4932e-9	373	IL2	CGS001-3558	144 h	LINCSKD_35957	PC3	LINCSCP_162038
-0.2852	2.064e-8	373	CD44	CGS001-960	144 h	LINCSKD_34122	MCF7	LINCSCP_162038
0.2801	3.734e-8	373	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_162038
0.2542	6.5119e-7	373	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_162038
-0.2519	8.2788e-7	373	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_162038
-0.2519	8.3309e-7	373	IL6	CGS001-3569	144 h	LINCSKD_34351	MCF7	LINCSCP_162038
0.2487	1.1489e-6	373	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_162038
0.2466	1.4232e-6	373	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_162038
0.2439	1.8774e-6	373	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_162038
0.231	6.5592e-6	373	TLR7	CGS001-51284	96 h	LINCSKD_37049	PC3	LINCSCP_162038
0.2298	7.3604e-6	373	IL2RB	CGS001-3560	96 h	LINCSKD_19252	HT29	LINCSCP_162038
-0.2278	8.8909e-6	373	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_162038
0.2257	0	373	CTLA4	CGS001-1493	96 h	LINCSKD_686	A375	LINCSCP_162038
0.2256	0	373	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_162038
0.221	0	373	CD83	CGS001-9308	120 h	LINCSKD_30387	VCAP	LINCSCP_162038
0.2203	0	373	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_162038
0.2176	0	373	CD83	CGS001-9308	96 h	LINCSKD_18327	HT29	LINCSCP_162038
