similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4586	1.3993e-17	311	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_48033
0.4359	7.4105e-16	311	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_48033
0.4003	2.1263e-13	311	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_48033
0.3883	1.246e-12	311	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_48033
-0.3591	6.747e-11	311	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_48033
-0.3519	1.7041e-10	311	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_48033
0.3419	5.8807e-10	311	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_48033
-0.338	9.4707e-10	311	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_48033
-0.327	3.5097e-9	311	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_48033
-0.3215	6.5658e-9	311	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_48033
0.3148	1.3908e-8	311	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_48033
0.3139	1.5482e-8	311	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_48033
0.3109	2.1456e-8	311	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_48033
-0.3097	2.4369e-8	311	CD19	CGS001-930	96 h	LINCSKD_24745	NPC	LINCSCP_48033
0.3073	3.1606e-8	311	CTLA4	CGS001-1493	96 h	LINCSKD_15163	HEPG2	LINCSCP_48033
0.3	6.8714e-8	311	AGTR1	CGS001-185	96 h	LINCSKD_86	A375	LINCSCP_48033
0.2976	8.8857e-8	311	CD46	CGS001-4179	96 h	LINCSKD_490	A375	LINCSCP_48033
