similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5204	5.4023e-15	196	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_25607
0.4857	5.3725e-13	196	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_25607
0.4823	8.1987e-13	196	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_25607
0.4703	3.5146e-12	196	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_25607
0.4189	9.9633e-10	196	IL6	CGS001-3569	96 h	LINCSKD_5165	A549	LINCSCP_25607
0.4164	1.2794e-9	196	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_25607
0.3971	8.2603e-9	196	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_25607
0.39	1.5942e-8	196	TLR7	CGS001-51284	144 h	LINCSKD_36279	PC3	LINCSCP_25607
0.3701	9.3814e-8	196	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_25607
0.3677	1.15e-7	196	CD44	CGS001-960	96 h	LINCSKD_489	A375	LINCSCP_25607
0.3584	2.4875e-7	196	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_25607
0.3565	2.9262e-7	196	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_25607
0.3362	1.4504e-6	196	ARG1	CGS001-383	96 h	LINCSKD_29396	SKL	LINCSCP_25607
0.3343	1.6794e-6	196	CD40	CGS001-958	96 h	LINCSKD_14979	HEPG2	LINCSCP_25607
0.3291	2.4757e-6	196	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_25607
0.3283	2.636e-6	196	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_25607
0.328	2.6992e-6	196	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_25607
0.3278	2.7304e-6	196	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_25607
