similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6206	4.711e-27	241	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_295960
0.5974	1.0624e-24	241	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_295960
0.5869	1.0542e-23	241	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_295960
0.5724	2.215e-22	241	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_295960
0.5553	6.7676e-21	241	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_295960
-0.534	3.6246e-19	241	CD19	CGS001-930	120 h	LINCSKD_30377	VCAP	LINCSCP_295960
-0.5199	4.3171e-18	241	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_295960
0.5164	7.8652e-18	241	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_295960
0.5092	2.6344e-17	241	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_295960
-0.5067	4.0001e-17	241	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_295960
-0.4774	3.9918e-15	241	AGT	CGS001-183	96 h	LINCSKD_14611	HEPG2	LINCSCP_295960
0.4743	6.3592e-15	241	ARG1	CGS001-383	120 h	LINCSKD_30117	VCAP	LINCSCP_295960
-0.4735	7.1469e-15	241	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_295960
0.4714	9.7274e-15	241	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_295960
-0.465	2.4625e-14	241	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_295960
